user_id,session_id,subscription_type,user_journey
150418,3777311,annual,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
150418,3786030,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
150418,3786228,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
150418,3786592,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
150418,3786714,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
150418,3786746,annual,"Sign up-Sign up,Log in-Log in,Log in-Log in,Sign up-Sign up,Sign up-Sign up"
150418,3786759,annual,Other-Courses
150418,3786765,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
150418,3786780,annual,Other-Courses
150418,3786783,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
150418,3786905,annual,"Coupoun-Coupoun,Coupoun-Coupoun"
150418,3903698,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
150418,3979113,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
151003,3830350,quarterly,Homepage-Pricing
151003,3830358,quarterly,"Pricing-Career track certificate"
151003,3830463,quarterly,Homepage-Pricing
151003,3830595,quarterly,"Pricing-Checkout,Homepage-Pricing"
151003,3831720,quarterly,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
151279,3348082,monthly,"Pricing-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Homepage-Pricing"
151279,3349641,monthly,"Log in-Log in"
151279,3349647,monthly,Checkout-Checkout
151279,3364504,monthly,"Log in-Log in,Log in-Log in"
151279,3407174,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
151279,3425212,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
151279,3475364,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
151279,3479814,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
151279,3544291,monthly,"Homepage-Log in,Log in-Log in"
151279,3705474,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
152002,3201734,annual,"Log in-Log in,Log in-Log in"
152002,3209321,annual,"Resources centre-Other,Other-Resources centre"
152002,3590667,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
152882,3551241,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Courses-Sign up,Courses-Courses,Courses-Courses,Career Tracks-Courses,Log in-Log in,Sign up-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
152882,3665255,monthly,"Homepage-Pricing,Checkout-Checkout,Pricing-Checkout,Pricing-Checkout"
152882,3771924,monthly,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
152882,3771988,monthly,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
153570,3593417,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
156771,3636473,annual,Coupoun-Coupoun
156771,3636531,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
156880,4099513,monthly,"Log in-Log in,Other-Pricing,Pricing-Log in"
156880,4099563,monthly,"Checkout-Checkout,Checkout-Checkout"
156880,4099601,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Other,Log in-Log in"
156880,4099628,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
156880,4099661,monthly,"Checkout-Checkout,Pricing-Checkout,Checkout-Checkout,Pricing-Checkout"
156880,4099676,monthly,"Checkout-Checkout,Pricing-Checkout"
156880,4099832,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
156880,4099889,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
156880,4099894,monthly,"Other-Other,Other-Other,Other-Other,Other-Other"
156880,4099967,monthly,Checkout-Checkout
156880,4099975,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
156880,4100080,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
156880,4106909,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
157143,3152368,annual,Pricing-Checkout
157143,3179670,annual,"Log in-Log in"
157143,3374457,annual,"Pricing-Checkout,Checkout-Checkout"
157143,3374519,annual,"Checkout-Checkout,Checkout-Checkout,Pricing-Checkout"
157143,3377651,annual,"Pricing-Log in,Log in-Log in"
157143,3377667,annual,"Log in-Log in,Log in-Other,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
157143,3377677,annual,"Log in-Log in"
157143,3377691,annual,"Log in-Log in,Log in-Log in"
157143,3381890,annual,Homepage-Pricing
157143,3381931,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Pricing-Checkout,Checkout-Checkout,Checkout-Checkout"
157143,3385971,annual,Pricing-Checkout
157143,3388143,annual,Checkout-Checkout
157143,3389625,annual,"Checkout-Checkout,Pricing-Checkout"
157143,3402943,annual,"Pricing-Checkout,Checkout-Checkout"
157143,3408865,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Pricing-Log in,Log in-Log in"
157143,3408873,annual,"Other-Other,Other-Other"
157143,3419969,annual,"Pricing-Log in,Log in-Log in,Log in-Log in"
157143,3420902,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
157143,3420949,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
157143,3420965,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
157143,3421016,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
157143,3421882,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
157143,3424186,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
157143,3424239,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
157143,3424265,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
158113,3426995,monthly,"Log in-Log in,Homepage-Log in,Log in-Log in"
158113,3427842,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
160910,2996542,annual,"Courses-Sign up"
160910,3771800,annual,"Log in-Log in,Homepage-Log in"
160910,4742251,annual,Coupoun-Coupoun
160910,4778292,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
161329,3550941,annual,"Pricing-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career Tracks,Career Tracks-Sign up,Career Tracks-Career Tracks,Career Tracks-Sign up,Homepage-Resources centre,Courses-Courses,Resources centre-Resources centre,Resources centre-Homepage,Homepage-Other,Other-Pricing,Pricing-Pricing,Pricing-Sign up,Courses-Courses"
161329,3559375,annual,"Log in-Log in,Pricing-Log in,Career Tracks-Pricing"
161329,3559412,annual,"Courses-Courses,Homepage-Courses,Courses-Courses"
161329,3577551,annual,"Homepage-Log in"
161329,3577564,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
161329,3577601,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
161523,4264873,monthly,"Sign up-Sign up,Homepage-Pricing,Pricing-Sign up"
161523,4282451,monthly,"Checkout-Checkout,Checkout-Checkout"
161548,3742909,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Courses-Sign up"
161548,4830371,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
162545,4084476,monthly,"Checkout-Checkout,Checkout-Checkout"
162545,4328485,monthly,"Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Courses-Career track certificate,Career track certificate-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks"
162545,4330859,monthly,"Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks"
162545,4383064,monthly,"Courses-Courses,Career track certificate-Career track certificate,Course certificate-Courses,Course certificate-Course certificate,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career Tracks,Homepage-Career track certificate,Courses-Courses,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Course certificate,Course certificate-Course certificate,Course certificate-Course certificate,Course certificate-Course certificate"
162545,4397860,monthly,"Courses-Log in"
162545,4508537,monthly,"Courses-Log in"
162545,4537070,monthly,"Courses-Log in"
162545,4546335,monthly,"Courses-Log in"
162545,4707448,monthly,Checkout-Checkout
168955,3173217,monthly,"Career track certificate-Career track certificate,Homepage-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate"
168955,3173225,monthly,"Log in-Log in,Sign up-Sign up,Career Tracks-Sign up,Sign up-Sign up"
168955,3173298,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
168955,3173747,monthly,"Checkout-Checkout,Checkout-Checkout"
168955,3405637,monthly,"Log in-Log in"
168955,3526854,monthly,"Log in-Log in,Sign up-Log in,Courses-Sign up"
171697,3669223,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4092362,annual,"Sign up-Pricing,Pricing-Checkout"
172645,4092373,annual,"Sign up-Sign up,Homepage-Sign up"
172645,4781950,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
172645,4781973,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4782014,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
172645,4782020,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4782027,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4786858,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4787149,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4788056,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4788098,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4792285,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4792750,annual,"Coupoun-Coupoun,Coupoun-Coupoun"
172645,4792848,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
172645,4792889,annual,Coupoun-Coupoun
175156,2897286,monthly,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Homepage-Sign up,Sign up-Sign up"
175156,2912359,monthly,"Log in-Log in,Homepage-Log in"
175156,2967322,monthly,"Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Courses-Career Tracks,Homepage-Courses,Career Tracks-Other,Other-Pricing"
175156,3002459,monthly,"Log in-Log in,Homepage-Log in"
175156,3002832,monthly,"Checkout-Checkout,Checkout-Checkout"
175156,3002878,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
175156,3005988,monthly,"Log in-Log in"
175156,3032917,monthly,"Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in"
175156,3086731,monthly,"Homepage-Sign up,Homepage-Sign up,Homepage-Sign up"
182313,3642352,annual,"Coupoun-Coupoun,Coupoun-Coupoun"
185224,3609479,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
185224,3610080,annual,"Log in-Log in,Homepage-Log in"
185224,3610151,annual,Checkout-Checkout
185236,3852016,annual,"Courses-Courses,Courses-Courses,Courses-Courses,Homepage-Course certificate,Course certificate-Course certificate,Course certificate-Courses,Courses-Courses,Courses-Courses"
185236,3852158,annual,"Log in-Log in,Courses-Log in"
185236,3852223,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
185236,3852397,annual,"Sign up-Sign up,Sign up-Sign up,Log in-Sign up,Sign up-Sign up"
185236,3852418,annual,"Courses-Courses,Courses-Courses,Courses-Sign up,Sign up-Log in,Sign up-Sign up"
185236,3852421,annual,Checkout-Checkout
185890,3220843,annual,"Resources centre-Other"
185890,3611919,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
185890,3611963,annual,"Log in-Log in,Log in-Log in"
185890,4245102,annual,"Log in-Log in,Sign up-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Career Tracks-Sign up,Career track certificate-Career track certificate,Career Tracks-Career Tracks,Career track certificate-Career Tracks,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Pricing-Career track certificate,Log in-Log in,Log in-Log in,Log in-Log in"
185890,4278301,annual,Coupoun-Coupoun
185890,4278321,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
185890,4330244,annual,"Coupoun-Coupoun,Coupoun-Coupoun"
186186,2807835,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
186186,2838222,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
186186,2838276,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
186186,2840832,monthly,"Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in"
186186,2857630,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
186186,2926472,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
186186,2926560,monthly,"Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in"
186186,2944048,monthly,"Log in-Log in,Log in-Log in,Pricing-Sign up,Sign up-Sign up,Log in-Log in,Pricing-Log in"
186186,2945781,monthly,"Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in"
186186,2952532,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
186186,3028087,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
186186,3028109,monthly,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
186186,3059718,monthly,"Log in-Log in,Homepage-Log in,Log in-Log in"
186186,3083784,monthly,"Log in-Log in,Homepage-Log in"
186186,3133132,monthly,"Log in-Log in,Log in-Log in"
186186,3151724,monthly,"Log in-Log in"
186186,3194028,monthly,"Log in-Log in"
186186,3210536,monthly,"Sign up-Sign up,Sign up-Sign up,Courses-Sign up,Sign up-Log in,Log in-Log in"
186186,3251057,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
186186,3274436,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
188451,3620077,annual,"Checkout-Checkout,Homepage-Log in,Log in-Log in,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
188451,3620134,annual,Checkout-Checkout
195227,3615784,annual,"Homepage-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Sign up,Career Tracks-Career Tracks,Career Tracks-Career Tracks"
